"Repeat","alpha","lamda1","rho_A.l.","rho_I.l."
6,0.98,0.52,0.596,0.427
6,0.98,0.54,0.532,0.482
6,0.98,0.56,0.571,0.485
6,0.98,0.58,0.579,0.468
6,0.98,0.6,0.551,0.469
6,0.98,0.62,0.548,0.46
6,0.98,0.64,0.599,0.429
6,0.98,0.66,0.562,0.443
6,0.98,0.68,0.609,0.44
6,0.98,0.7,0.486,0.487
6,0.98,0.72,0.592,0.393
6,0.98,0.74,0.572,0.416
6,0.98,0.76,0.622,0.406
6,0.98,0.78,0.626,0.497
6,0.98,0.8,0.541,0.433
6,0.98,0.82,0.594,0.393
6,0.98,0.84,0.528,0.48
6,0.98,0.86,0.642,0.46
6,0.98,0.88,0.598,0.521
6,0.98,0.9,0.552,0.503
6,0.98,0.92,0.542,0.453
6,0.98,0.94,0.553,0.495
6,0.98,0.96,0.602,0.349
6,0.98,0.98,0.548,0.505
6,0.98,1,0.65,0.424
6,1,0.02,0.593,0.513
6,1,0.04,0.551,0.469
6,1,0.06,0.565,0.503
6,1,0.08,0.607,0.495
6,1,0.1,0.574,0.407
6,1,0.12,0.573,0.459
6,1,0.14,0.463,0.437
6,1,0.16,0.554,0.445
6,1,0.18,0.594,0.428
6,1,0.2,0.592,0.517
6,1,0.22,0.63,0.422
6,1,0.24,0.626,0.392
6,1,0.26,0.51,0.521
6,1,0.28,0.625,0.453
6,1,0.3,0.561,0.467
6,1,0.32,0.529,0.456
6,1,0.34,0.587,0.419
6,1,0.36,0.593,0.448
6,1,0.38,0.575,0.514
6,1,0.4,0.552,0.385
6,1,0.42,0.581,0.447
6,1,0.44,0.558,0.475
6,1,0.46,0.62,0.453
6,1,0.48,0.535,0.477
6,1,0.5,0.572,0.472
6,1,0.52,0.565,0.497
6,1,0.54,0.598,0.439
6,1,0.56,0.61,0.451
6,1,0.58,0.502,0.449
6,1,0.6,0.62,0.485
6,1,0.62,0.583,0.528
6,1,0.64,0.545,0.431
6,1,0.66,0.621,0.461
6,1,0.68,0.651,0.424
6,1,0.7,0.561,0.506
6,1,0.72,0.522,0.493
6,1,0.74,0.559,0.473
6,1,0.76,0.571,0.42
6,1,0.78,0.571,0.469
6,1,0.8,0.552,0.479
6,1,0.82,0.583,0.413
6,1,0.84,0.572,0.443
6,1,0.86,0.514,0.507
6,1,0.88,0.55,0.49
6,1,0.9,0.553,0.404
6,1,0.92,0.605,0.458
6,1,0.94,0.504,0.397
6,1,0.96,0.59,0.461
6,1,0.98,0.594,0.46
6,1,1,0.625,0.505
7,0.02,0.02,0.604,0.594
7,0.02,0.04,0.714,0.515
7,0.02,0.06,0.755,0.598
7,0.02,0.08,0.639,0.546
7,0.02,0.1,0.645,0.569
7,0.02,0.12,0.701,0.653
7,0.02,0.14,0.654,0.611
7,0.02,0.16,0.709,0.58
7,0.02,0.18,0.734,0.592
7,0.02,0.2,0.714,0.429
7,0.02,0.22,0.705,0.556
7,0.02,0.24,0.609,0.575
7,0.02,0.26,0.608,0.648
7,0.02,0.28,0.607,0.616
7,0.02,0.3,0.74,0.517
7,0.02,0.32,0.678,0.584
7,0.02,0.34,0.632,0.586
7,0.02,0.36,0.714,0.609
7,0.02,0.38,0.736,0.423
7,0.02,0.4,0.72,0.529
7,0.02,0.42,0.696,0.541
7,0.02,0.44,0.712,0.592
7,0.02,0.46,0.715,0.548
7,0.02,0.48,0.765,0.546
7,0.02,0.5,0.715,0.65
7,0.02,0.52,0.727,0.654
7,0.02,0.54,0.702,0.494
7,0.02,0.56,0.707,0.64
7,0.02,0.58,0.626,0.647
7,0.02,0.6,0.739,0.519
7,0.02,0.62,0.698,0.593
7,0.02,0.64,0.674,0.595
7,0.02,0.66,0.703,0.601
7,0.02,0.68,0.691,0.593
7,0.02,0.7,0.689,0.574
7,0.02,0.72,0.686,0.604
7,0.02,0.74,0.664,0.591
7,0.02,0.76,0.748,0.539
7,0.02,0.78,0.627,0.538
7,0.02,0.8,0.695,0.536
7,0.02,0.82,0.619,0.632
7,0.02,0.84,0.661,0.582
7,0.02,0.86,0.72,0.587
7,0.02,0.88,0.625,0.593
7,0.02,0.9,0.697,0.598
7,0.02,0.92,0.693,0.604
7,0.02,0.94,0.671,0.587
7,0.02,0.96,0.694,0.612
7,0.02,0.98,0.737,0.538
7,0.02,1,0.661,0.635
7,0.04,0.02,0.596,0.653
7,0.04,0.04,0.66,0.604
7,0.04,0.06,0.719,0.444
7,0.04,0.08,0.75,0.594
7,0.04,0.1,0.644,0.599
7,0.04,0.12,0.658,0.602
7,0.04,0.14,0.606,0.624
7,0.04,0.16,0.657,0.596
7,0.04,0.18,0.727,0.626
7,0.04,0.2,0.69,0.607
7,0.04,0.22,0.725,0.5
7,0.04,0.24,0.64,0.615
7,0.04,0.26,0.686,0.607
7,0.04,0.28,0.71,0.621
7,0.04,0.3,0.647,0.548
7,0.04,0.32,0.721,0.506
7,0.04,0.34,0.581,0.654
7,0.04,0.36,0.719,0.553
7,0.04,0.38,0.665,0.545
7,0.04,0.4,0.645,0.581
7,0.04,0.42,0.705,0.563
7,0.04,0.44,0.734,0.605
7,0.04,0.46,0.72,0.555
7,0.04,0.48,0.615,0.555
7,0.04,0.5,0.673,0.516
7,0.04,0.52,0.713,0.57
7,0.04,0.54,0.661,0.579
7,0.04,0.56,0.7,0.621
7,0.04,0.58,0.7,0.586
7,0.04,0.6,0.644,0.546
7,0.04,0.62,0.749,0.553
7,0.04,0.64,0.735,0.535
7,0.04,0.66,0.667,0.561
7,0.04,0.68,0.72,0.6
7,0.04,0.7,0.661,0.592
7,0.04,0.72,0.735,0.552
7,0.04,0.74,0.729,0.576
7,0.04,0.76,0.682,0.627
7,0.04,0.78,0.713,0.526
7,0.04,0.8,0.638,0.61
7,0.04,0.82,0.704,0.463
7,0.04,0.84,0.692,0.563
7,0.04,0.86,0.671,0.474
7,0.04,0.88,0.664,0.543
7,0.04,0.9,0.716,0.583
7,0.04,0.92,0.608,0.595
7,0.04,0.94,0.735,0.414
7,0.04,0.96,0.73,0.601
7,0.04,0.98,0.712,0.57
7,0.04,1,0.682,0.595
7,0.06,0.02,0.644,0.608
7,0.06,0.04,0.7,0.629
7,0.06,0.06,0.672,0.648
7,0.06,0.08,0.745,0.565
7,0.06,0.1,0.734,0.469
7,0.06,0.12,0.756,0.566
7,0.06,0.14,0.65,0.606
7,0.06,0.16,0.757,0.561
7,0.06,0.18,0.702,0.593
7,0.06,0.2,0.708,0.636
7,0.06,0.22,0.756,0.643
7,0.06,0.24,0.646,0.603
7,0.06,0.26,0.695,0.554
7,0.06,0.28,0.718,0.59
7,0.06,0.3,0.721,0.606
7,0.06,0.32,0.734,0.557
7,0.06,0.34,0.711,0.511
7,0.06,0.36,0.718,0.654
7,0.06,0.38,0.662,0.622
7,0.06,0.4,0.673,0.618
7,0.06,0.42,0.689,0.43
7,0.06,0.44,0.687,0.504
7,0.06,0.46,0.668,0.599
7,0.06,0.48,0.711,0.515
7,0.06,0.5,0.737,0.491
7,0.06,0.52,0.725,0.539
7,0.06,0.54,0.704,0.586
7,0.06,0.56,0.711,0.595
7,0.06,0.58,0.707,0.566
7,0.06,0.6,0.7,0.584
7,0.06,0.62,0.728,0.563
7,0.06,0.64,0.749,0.558
7,0.06,0.66,0.713,0.603
7,0.06,0.68,0.745,0.474
7,0.06,0.7,0.673,0.584
7,0.06,0.72,0.68,0.558
7,0.06,0.74,0.75,0.503
7,0.06,0.76,0.748,0.603
7,0.06,0.78,0.618,0.637
7,0.06,0.8,0.57,0.597
7,0.06,0.82,0.681,0.571
7,0.06,0.84,0.756,0.575
7,0.06,0.86,0.657,0.607
7,0.06,0.88,0.686,0.609
7,0.06,0.9,0.689,0.573
7,0.06,0.92,0.669,0.622
7,0.06,0.94,0.68,0.603
7,0.06,0.96,0.725,0.522
7,0.06,0.98,0.686,0.584
7,0.06,1,0.665,0.593
7,0.08,0.02,0.725,0.584
7,0.08,0.04,0.694,0.594
7,0.08,0.06,0.702,0.549
7,0.08,0.08,0.689,0.578
7,0.08,0.1,0.669,0.537
7,0.08,0.12,0.667,0.541
7,0.08,0.14,0.74,0.522
7,0.08,0.16,0.67,0.63
7,0.08,0.18,0.601,0.558
7,0.08,0.2,0.671,0.587
7,0.08,0.22,0.624,0.621
7,0.08,0.24,0.733,0.553
7,0.08,0.26,0.684,0.567
7,0.08,0.28,0.636,0.536
7,0.08,0.3,0.695,0.555
7,0.08,0.32,0.643,0.582
7,0.08,0.34,0.731,0.555
7,0.08,0.36,0.683,0.629
7,0.08,0.38,0.701,0.61
7,0.08,0.4,0.728,0.55
7,0.08,0.42,0.655,0.613
7,0.08,0.44,0.653,0.522
7,0.08,0.46,0.666,0.606
7,0.08,0.48,0.689,0.607
7,0.08,0.5,0.689,0.492
7,0.08,0.52,0.726,0.508
7,0.08,0.54,0.728,0.579
7,0.08,0.56,0.661,0.582
7,0.08,0.58,0.717,0.566
7,0.08,0.6,0.73,0.466
7,0.08,0.62,0.661,0.631
7,0.08,0.64,0.681,0.478
7,0.08,0.66,0.756,0.438
7,0.08,0.68,0.662,0.56
7,0.08,0.7,0.707,0.566
7,0.08,0.72,0.599,0.624
7,0.08,0.74,0.721,0.541
7,0.08,0.76,0.737,0.596
7,0.08,0.78,0.649,0.638
7,0.08,0.8,0.718,0.463
7,0.08,0.82,0.697,0.6
7,0.08,0.84,0.669,0.556
7,0.08,0.86,0.667,0.462
7,0.08,0.88,0.715,0.616
7,0.08,0.9,0.675,0.599
7,0.08,0.92,0.743,0.553
7,0.08,0.94,0.683,0.551
7,0.08,0.96,0.733,0.544
7,0.08,0.98,0.579,0.617
7,0.08,1,0.677,0.535
7,0.1,0.02,0.652,0.621
7,0.1,0.04,0.62,0.537
7,0.1,0.06,0.722,0.558
7,0.1,0.08,0.662,0.595
7,0.1,0.1,0.622,0.637
7,0.1,0.12,0.705,0.577
7,0.1,0.14,0.649,0.648
7,0.1,0.16,0.667,0.633
7,0.1,0.18,0.663,0.572
7,0.1,0.2,0.635,0.583
7,0.1,0.22,0.688,0.565
7,0.1,0.24,0.702,0.54
7,0.1,0.26,0.718,0.572
7,0.1,0.28,0.722,0.571
7,0.1,0.3,0.711,0.528
7,0.1,0.32,0.703,0.603
7,0.1,0.34,0.677,0.548
7,0.1,0.36,0.679,0.52
7,0.1,0.38,0.654,0.586
7,0.1,0.4,0.665,0.58
7,0.1,0.42,0.678,0.613
7,0.1,0.44,0.682,0.554
7,0.1,0.46,0.704,0.606
7,0.1,0.48,0.701,0.608
7,0.1,0.5,0.709,0.602
7,0.1,0.52,0.717,0.413
7,0.1,0.54,0.675,0.497
7,0.1,0.56,0.694,0.593
7,0.1,0.58,0.674,0.549
7,0.1,0.6,0.698,0.564
7,0.1,0.62,0.697,0.517
7,0.1,0.64,0.725,0.598
7,0.1,0.66,0.743,0.451
7,0.1,0.68,0.664,0.578
7,0.1,0.7,0.666,0.541
7,0.1,0.72,0.579,0.603
7,0.1,0.74,0.734,0.634
7,0.1,0.76,0.673,0.473
7,0.1,0.78,0.704,0.571
7,0.1,0.8,0.616,0.596
7,0.1,0.82,0.725,0.59
7,0.1,0.84,0.762,0.528
7,0.1,0.86,0.655,0.549
7,0.1,0.88,0.644,0.564
7,0.1,0.9,0.721,0.614
7,0.1,0.92,0.646,0.598
7,0.1,0.94,0.64,0.582
7,0.1,0.96,0.742,0.502
7,0.1,0.98,0.636,0.634
7,0.1,1,0.659,0.639
7,0.12,0.02,0.648,0.636
7,0.12,0.04,0.615,0.625
7,0.12,0.06,0.725,0.487
7,0.12,0.08,0.693,0.504
7,0.12,0.1,0.679,0.548
7,0.12,0.12,0.616,0.611
7,0.12,0.14,0.614,0.573
7,0.12,0.16,0.64,0.466
7,0.12,0.18,0.648,0.55
7,0.12,0.2,0.565,0.637
7,0.12,0.22,0.652,0.606
7,0.12,0.24,0.736,0.521
7,0.12,0.26,0.707,0.569
7,0.12,0.28,0.629,0.623
7,0.12,0.3,0.668,0.64
7,0.12,0.32,0.712,0.553
7,0.12,0.34,0.725,0.573
7,0.12,0.36,0.623,0.586
7,0.12,0.38,0.698,0.551
7,0.12,0.4,0.729,0.52
7,0.12,0.42,0.763,0.607
7,0.12,0.44,0.697,0.596
7,0.12,0.46,0.678,0.649
7,0.12,0.48,0.71,0.622
7,0.12,0.5,0.595,0.567
7,0.12,0.52,0.666,0.626
7,0.12,0.54,0.707,0.565
7,0.12,0.56,0.685,0.574
7,0.12,0.58,0.692,0.615
7,0.12,0.6,0.687,0.562
7,0.12,0.62,0.689,0.587
7,0.12,0.64,0.728,0.607
7,0.12,0.66,0.663,0.637
7,0.12,0.68,0.699,0.591
7,0.12,0.7,0.644,0.584
7,0.12,0.72,0.599,0.624
7,0.12,0.74,0.704,0.494
7,0.12,0.76,0.733,0.622
7,0.12,0.78,0.713,0.579
7,0.12,0.8,0.693,0.522
7,0.12,0.82,0.738,0.514
7,0.12,0.84,0.66,0.564
7,0.12,0.86,0.741,0.607
7,0.12,0.88,0.664,0.583
7,0.12,0.9,0.598,0.602
7,0.12,0.92,0.695,0.613
7,0.12,0.94,0.692,0.547
7,0.12,0.96,0.66,0.587
7,0.12,0.98,0.677,0.565
7,0.12,1,0.646,0.576
7,0.14,0.02,0.698,0.593
7,0.14,0.04,0.753,0.605
7,0.14,0.06,0.704,0.564
7,0.14,0.08,0.686,0.561
7,0.14,0.1,0.653,0.567
7,0.14,0.12,0.711,0.552
7,0.14,0.14,0.649,0.624
7,0.14,0.16,0.688,0.589
7,0.14,0.18,0.731,0.512
7,0.14,0.2,0.7,0.582
7,0.14,0.22,0.645,0.611
7,0.14,0.24,0.691,0.59
7,0.14,0.26,0.674,0.617
7,0.14,0.28,0.662,0.564
7,0.14,0.3,0.728,0.567
7,0.14,0.32,0.67,0.627
7,0.14,0.34,0.721,0.544
7,0.14,0.36,0.691,0.541
7,0.14,0.38,0.702,0.533
7,0.14,0.4,0.635,0.639
7,0.14,0.42,0.725,0.583
7,0.14,0.44,0.716,0.519
7,0.14,0.46,0.697,0.519
7,0.14,0.48,0.689,0.429
7,0.14,0.5,0.678,0.588
7,0.14,0.52,0.603,0.587
7,0.14,0.54,0.67,0.513
7,0.14,0.56,0.694,0.599
7,0.14,0.58,0.656,0.612
7,0.14,0.6,0.654,0.59
7,0.14,0.62,0.669,0.592
7,0.14,0.64,0.717,0.523
7,0.14,0.66,0.653,0.541
7,0.14,0.68,0.714,0.546
7,0.14,0.7,0.699,0.587
7,0.14,0.72,0.707,0.617
7,0.14,0.74,0.731,0.562
7,0.14,0.76,0.615,0.581
7,0.14,0.78,0.622,0.601
7,0.14,0.8,0.692,0.435
7,0.14,0.82,0.704,0.446
7,0.14,0.84,0.677,0.562
7,0.14,0.86,0.689,0.565
7,0.14,0.88,0.69,0.556
7,0.14,0.9,0.595,0.565
7,0.14,0.92,0.701,0.554
7,0.14,0.94,0.623,0.541
7,0.14,0.96,0.653,0.582
7,0.14,0.98,0.659,0.572
7,0.14,1,0.63,0.644
7,0.16,0.02,0.667,0.507
7,0.16,0.04,0.729,0.494
7,0.16,0.06,0.682,0.591
7,0.16,0.08,0.526,0.623
7,0.16,0.1,0.732,0.559
7,0.16,0.12,0.697,0.601
7,0.16,0.14,0.653,0.599
7,0.16,0.16,0.655,0.544
7,0.16,0.18,0.707,0.518
7,0.16,0.2,0.721,0.528
7,0.16,0.22,0.66,0.61
7,0.16,0.24,0.662,0.595
7,0.16,0.26,0.707,0.586
7,0.16,0.28,0.691,0.553
7,0.16,0.3,0.659,0.616
7,0.16,0.32,0.688,0.552
7,0.16,0.34,0.695,0.566
7,0.16,0.36,0.69,0.547
7,0.16,0.38,0.681,0.616
7,0.16,0.4,0.687,0.535
7,0.16,0.42,0.698,0.617
7,0.16,0.44,0.599,0.613
7,0.16,0.46,0.695,0.585
7,0.16,0.48,0.71,0.625
7,0.16,0.5,0.708,0.59
7,0.16,0.52,0.602,0.547
7,0.16,0.54,0.694,0.56
7,0.16,0.56,0.678,0.509
7,0.16,0.58,0.691,0.597
7,0.16,0.6,0.693,0.577
7,0.16,0.62,0.692,0.625
7,0.16,0.64,0.673,0.56
7,0.16,0.66,0.706,0.577
7,0.16,0.68,0.728,0.487
7,0.16,0.7,0.632,0.546
7,0.16,0.72,0.697,0.55
7,0.16,0.74,0.68,0.584
7,0.16,0.76,0.721,0.536
7,0.16,0.78,0.698,0.609
7,0.16,0.8,0.665,0.569
7,0.16,0.82,0.706,0.617
7,0.16,0.84,0.617,0.571
7,0.16,0.86,0.692,0.559
7,0.16,0.88,0.706,0.566
7,0.16,0.9,0.722,0.536
7,0.16,0.92,0.648,0.573
7,0.16,0.94,0.693,0.602
7,0.16,0.96,0.726,0.572
7,0.16,0.98,0.678,0.48
7,0.16,1,0.68,0.572
7,0.18,0.02,0.732,0.582
7,0.18,0.04,0.729,0.551
7,0.18,0.06,0.674,0.478
7,0.18,0.08,0.648,0.488
7,0.18,0.1,0.617,0.523
7,0.18,0.12,0.712,0.599
7,0.18,0.14,0.679,0.483
7,0.18,0.16,0.636,0.511
7,0.18,0.18,0.734,0.571
7,0.18,0.2,0.647,0.571
7,0.18,0.22,0.613,0.519
7,0.18,0.24,0.674,0.507
7,0.18,0.26,0.644,0.52
7,0.18,0.28,0.574,0.583
7,0.18,0.3,0.702,0.545
7,0.18,0.32,0.594,0.616
7,0.18,0.34,0.656,0.58
7,0.18,0.36,0.659,0.652
7,0.18,0.38,0.655,0.621
7,0.18,0.4,0.654,0.555
7,0.18,0.42,0.591,0.615
7,0.18,0.44,0.693,0.554
7,0.18,0.46,0.686,0.562
7,0.18,0.48,0.715,0.579
7,0.18,0.5,0.697,0.603
7,0.18,0.52,0.731,0.56
7,0.18,0.54,0.61,0.579
7,0.18,0.56,0.597,0.553
7,0.18,0.58,0.688,0.521
7,0.18,0.6,0.69,0.482
7,0.18,0.62,0.626,0.62
7,0.18,0.64,0.653,0.547
7,0.18,0.66,0.712,0.623
7,0.18,0.68,0.688,0.615
7,0.18,0.7,0.698,0.583
7,0.18,0.72,0.677,0.503
7,0.18,0.74,0.743,0.535
7,0.18,0.76,0.672,0.556
7,0.18,0.78,0.689,0.562
7,0.18,0.8,0.689,0.545
7,0.18,0.82,0.688,0.589
7,0.18,0.84,0.694,0.563
7,0.18,0.86,0.703,0.59
7,0.18,0.88,0.705,0.553
7,0.18,0.9,0.601,0.522
7,0.18,0.92,0.702,0.575
7,0.18,0.94,0.695,0.584
7,0.18,0.96,0.661,0.598
7,0.18,0.98,0.705,0.546
7,0.18,1,0.668,0.626
7,0.2,0.02,0.586,0.626
7,0.2,0.04,0.588,0.547
7,0.2,0.06,0.676,0.603
7,0.2,0.08,0.713,0.564
7,0.2,0.1,0.641,0.602
7,0.2,0.12,0.659,0.477
7,0.2,0.14,0.692,0.644
7,0.2,0.16,0.586,0.577
7,0.2,0.18,0.605,0.576
7,0.2,0.2,0.68,0.566
7,0.2,0.22,0.713,0.619
7,0.2,0.24,0.71,0.535
7,0.2,0.26,0.551,0.601
7,0.2,0.28,0.697,0.56
7,0.2,0.3,0.711,0.464
7,0.2,0.32,0.661,0.473
7,0.2,0.34,0.716,0.535
7,0.2,0.36,0.671,0.568
7,0.2,0.38,0.713,0.558
7,0.2,0.4,0.708,0.568
7,0.2,0.42,0.66,0.566
7,0.2,0.44,0.591,0.538
7,0.2,0.46,0.635,0.566
7,0.2,0.48,0.626,0.57
7,0.2,0.5,0.726,0.495
7,0.2,0.52,0.725,0.519
7,0.2,0.54,0.667,0.571
7,0.2,0.56,0.641,0.577
7,0.2,0.58,0.633,0.562
7,0.2,0.6,0.632,0.594
7,0.2,0.62,0.746,0.515
7,0.2,0.64,0.669,0.53
7,0.2,0.66,0.663,0.543
7,0.2,0.68,0.64,0.528
7,0.2,0.7,0.726,0.564
7,0.2,0.72,0.618,0.62
7,0.2,0.74,0.72,0.604
7,0.2,0.76,0.661,0.543
7,0.2,0.78,0.678,0.596
7,0.2,0.8,0.706,0.582
7,0.2,0.82,0.66,0.544
7,0.2,0.84,0.725,0.543
7,0.2,0.86,0.749,0.494
7,0.2,0.88,0.622,0.579
7,0.2,0.9,0.632,0.622
7,0.2,0.92,0.698,0.496
7,0.2,0.94,0.671,0.563
7,0.2,0.96,0.722,0.54
7,0.2,0.98,0.685,0.591
7,0.2,1,0.637,0.581
7,0.22,0.02,0.665,0.639
7,0.22,0.04,0.741,0.566
7,0.22,0.06,0.658,0.553
7,0.22,0.08,0.694,0.561
7,0.22,0.1,0.64,0.611
7,0.22,0.12,0.649,0.57
7,0.22,0.14,0.726,0.53
7,0.22,0.16,0.663,0.626
7,0.22,0.18,0.617,0.511
7,0.22,0.2,0.601,0.571
7,0.22,0.22,0.692,0.582
7,0.22,0.24,0.737,0.59
7,0.22,0.26,0.579,0.541
7,0.22,0.28,0.714,0.505
7,0.22,0.3,0.669,0.555
7,0.22,0.32,0.699,0.578
7,0.22,0.34,0.557,0.578
7,0.22,0.36,0.666,0.617
7,0.22,0.38,0.677,0.573
7,0.22,0.4,0.691,0.483
7,0.22,0.42,0.594,0.617
7,0.22,0.44,0.705,0.601
7,0.22,0.46,0.671,0.576
7,0.22,0.48,0.676,0.502
7,0.22,0.5,0.726,0.531
7,0.22,0.52,0.691,0.588
7,0.22,0.54,0.609,0.62
7,0.22,0.56,0.698,0.556
7,0.22,0.58,0.624,0.569
7,0.22,0.6,0.69,0.492
7,0.22,0.62,0.716,0.485
7,0.22,0.64,0.67,0.516
7,0.22,0.66,0.639,0.527
7,0.22,0.68,0.636,0.574
7,0.22,0.7,0.57,0.586
7,0.22,0.72,0.692,0.555
7,0.22,0.74,0.655,0.606
7,0.22,0.76,0.641,0.541
7,0.22,0.78,0.688,0.449
7,0.22,0.8,0.655,0.609
7,0.22,0.82,0.661,0.542
7,0.22,0.84,0.643,0.573
7,0.22,0.86,0.538,0.578
7,0.22,0.88,0.627,0.615
7,0.22,0.9,0.708,0.573
7,0.22,0.92,0.66,0.63
7,0.22,0.94,0.678,0.578
7,0.22,0.96,0.67,0.582
7,0.22,0.98,0.685,0.533
7,0.22,1,0.705,0.569
7,0.24,0.02,0.67,0.561
7,0.24,0.04,0.66,0.605
7,0.24,0.06,0.687,0.5
7,0.24,0.08,0.57,0.575
7,0.24,0.1,0.656,0.565
7,0.24,0.12,0.728,0.57
7,0.24,0.14,0.648,0.52
7,0.24,0.16,0.691,0.539
7,0.24,0.18,0.677,0.566
7,0.24,0.2,0.694,0.535
7,0.24,0.22,0.652,0.576
7,0.24,0.24,0.631,0.608
7,0.24,0.26,0.648,0.556
7,0.24,0.28,0.64,0.512
7,0.24,0.3,0.649,0.597
7,0.24,0.32,0.688,0.501
7,0.24,0.34,0.674,0.558
7,0.24,0.36,0.638,0.546
7,0.24,0.38,0.643,0.618
7,0.24,0.4,0.619,0.579
7,0.24,0.42,0.65,0.521
7,0.24,0.44,0.694,0.519
7,0.24,0.46,0.679,0.545
7,0.24,0.48,0.674,0.601
7,0.24,0.5,0.678,0.496
7,0.24,0.52,0.667,0.579
7,0.24,0.54,0.65,0.537
7,0.24,0.56,0.671,0.583
7,0.24,0.58,0.644,0.573
7,0.24,0.6,0.634,0.566
7,0.24,0.62,0.722,0.624
7,0.24,0.64,0.609,0.621
7,0.24,0.66,0.734,0.57
7,0.24,0.68,0.656,0.402
7,0.24,0.7,0.694,0.605
7,0.24,0.72,0.577,0.607
7,0.24,0.74,0.697,0.59
7,0.24,0.76,0.689,0.56
7,0.24,0.78,0.558,0.561
7,0.24,0.8,0.726,0.563
7,0.24,0.82,0.707,0.52
7,0.24,0.84,0.654,0.582
7,0.24,0.86,0.663,0.618
7,0.24,0.88,0.663,0.548
7,0.24,0.9,0.615,0.572
7,0.24,0.92,0.556,0.625
7,0.24,0.94,0.69,0.568
7,0.24,0.96,0.543,0.592
7,0.24,0.98,0.615,0.537
7,0.24,1,0.701,0.528
7,0.26,0.02,0.655,0.528
7,0.26,0.04,0.663,0.588
7,0.26,0.06,0.71,0.461
7,0.26,0.08,0.71,0.569
7,0.26,0.1,0.686,0.529
7,0.26,0.12,0.658,0.579
7,0.26,0.14,0.713,0.497
7,0.26,0.16,0.647,0.584
7,0.26,0.18,0.686,0.533
7,0.26,0.2,0.693,0.525
7,0.26,0.22,0.596,0.58
7,0.26,0.24,0.675,0.518
7,0.26,0.26,0.686,0.483
7,0.26,0.28,0.692,0.495
7,0.26,0.3,0.64,0.506
7,0.26,0.32,0.699,0.507
7,0.26,0.34,0.593,0.618
7,0.26,0.36,0.679,0.636
7,0.26,0.38,0.654,0.605
7,0.26,0.4,0.571,0.576
7,0.26,0.42,0.631,0.505
7,0.26,0.44,0.583,0.592
7,0.26,0.46,0.7,0.615
7,0.26,0.48,0.681,0.514
7,0.26,0.5,0.705,0.597
7,0.26,0.52,0.624,0.591
7,0.26,0.54,0.669,0.566
7,0.26,0.56,0.676,0.586
7,0.26,0.58,0.745,0.447
7,0.26,0.6,0.645,0.556
7,0.26,0.62,0.667,0.492
7,0.26,0.64,0.666,0.608
7,0.26,0.66,0.702,0.558
7,0.26,0.68,0.703,0.366
7,0.26,0.7,0.662,0.54
7,0.26,0.72,0.659,0.561
7,0.26,0.74,0.665,0.469
7,0.26,0.76,0.668,0.549
7,0.26,0.78,0.654,0.55
7,0.26,0.8,0.707,0.483
7,0.26,0.82,0.728,0.513
7,0.26,0.84,0.598,0.532
7,0.26,0.86,0.727,0.476
7,0.26,0.88,0.635,0.539
7,0.26,0.9,0.688,0.516
7,0.26,0.92,0.685,0.579
7,0.26,0.94,0.657,0.554
7,0.26,0.96,0.642,0.526
7,0.26,0.98,0.698,0.498
7,0.26,1,0.676,0.582
7,0.28,0.02,0.591,0.634
7,0.28,0.04,0.681,0.57
7,0.28,0.06,0.705,0.474
7,0.28,0.08,0.626,0.603
7,0.28,0.1,0.676,0.565
7,0.28,0.12,0.726,0.568
7,0.28,0.14,0.717,0.547
7,0.28,0.16,0.686,0.544
7,0.28,0.18,0.595,0.611
7,0.28,0.2,0.728,0.605
7,0.28,0.22,0.566,0.53
7,0.28,0.24,0.626,0.579
7,0.28,0.26,0.694,0.573
7,0.28,0.28,0.601,0.578
7,0.28,0.3,0.665,0.572
7,0.28,0.32,0.635,0.587
7,0.28,0.34,0.624,0.57
7,0.28,0.36,0.681,0.544
7,0.28,0.38,0.673,0.503
7,0.28,0.4,0.684,0.526
7,0.28,0.42,0.703,0.552
7,0.28,0.44,0.66,0.493
7,0.28,0.46,0.664,0.5
7,0.28,0.48,0.676,0.522
7,0.28,0.5,0.679,0.557
7,0.28,0.52,0.55,0.607
7,0.28,0.54,0.655,0.604
7,0.28,0.56,0.626,0.629
7,0.28,0.58,0.695,0.52
7,0.28,0.6,0.67,0.564
7,0.28,0.62,0.613,0.576
7,0.28,0.64,0.702,0.571
7,0.28,0.66,0.68,0.566
7,0.28,0.68,0.595,0.57
7,0.28,0.7,0.634,0.514
7,0.28,0.72,0.68,0.585
7,0.28,0.74,0.637,0.556
7,0.28,0.76,0.647,0.575
7,0.28,0.78,0.656,0.501
7,0.28,0.8,0.653,0.525
7,0.28,0.82,0.648,0.463
7,0.28,0.84,0.661,0.473
7,0.28,0.86,0.629,0.616
7,0.28,0.88,0.73,0.567
7,0.28,0.9,0.595,0.603
7,0.28,0.92,0.646,0.575
7,0.28,0.94,0.655,0.487
7,0.28,0.96,0.651,0.596
7,0.28,0.98,0.696,0.581
7,0.28,1,0.725,0.545
7,0.3,0.02,0.645,0.546
7,0.3,0.04,0.687,0.535
7,0.3,0.06,0.661,0.512
7,0.3,0.08,0.635,0.461
7,0.3,0.1,0.635,0.461
7,0.3,0.12,0.697,0.558
7,0.3,0.14,0.666,0.568
7,0.3,0.16,0.575,0.582
